식별번호,성별,나이,우편번호,가입기간,대출건수,문의건수,보유계좌수,연체금액,대출금액,예금잔액,적금잔액
91239991,2,34,15541,12,4,8,2,101,136,73,128
48499220,2,63,51449,10,3,7,4,47,63,47,150
31431629,1,51,52733,10,3,6,6,0,33,138,148
67509487,2,34,51679,11,4,7,3,59,122,59,148
25195267,1,57,31163,12,4,9,1,73,74,127,220
56779931,1,63,26471,10,3,5,1,0,33,20,30
88448091,1,45,53201,10,3,8,4,53,195,122,220
89343823,2,50,61205,11,4,10,4,0,316,47,265
81806046,2,42,24631,11,4,8,3,0,325,81,156
49096032,2,53,05701,10,3,9,4,47,560,142,257
33856178,2,59,46976,12,4,8,3,167,373,110,198
34243562,2,39,63208,11,3,8,1,25,188,24,128
85527120,2,42,14517,10,3,7,3,43,110,65,206
89116469,2,50,05540,12,4,8,2,0,450,87,298
54607618,1,39,15066,12,4,8,2,0,123,96,248
14176144,1,39,10937,9,2,7,1,0,65,64,99
50804461,1,47,59713,12,4,9,1,0,99,23,274
23617836,2,40,04534,16,7,8,1,0,354,52,86
81534460,2,47,06713,11,4,7,3,101,105,40,200
48220094,2,49,15361,12,4,8,1,0,126,25,61
87718967,2,34,15521,13,5,6,2,0,33,40,50
79399179,1,49,40163,10,3,5,6,0,33,20,30
98550452,2,60,56308,15,5,9,3,0,301,40,104
36635376,2,61,36701,10,3,6,12,0,33,64,74
35055438,1,40,16809,15,8,7,1,91,75,22,128
79613474,2,63,05076,11,4,7,2,181,302,34,183
32753825,1,61,49442,10,3,8,2,0,37,24,60
67985273,2,57,34640,18,8,12,2,0,279,68,308
72443529,1,52,08011,11,3,10,2,73,204,30,234
78786807,2,41,14072,12,4,11,2,0,120,46,202
70209086,2,39,14236,12,3,10,1,0,576,28,170
96556715,2,59,56115,12,4,7,2,0,53,25,280
58535607,2,57,44517,12,3,6,5,0,33,138,148
81854539,2,65,01114,16,7,9,1,211,277,102,264
21399860,2,56,21679,11,4,9,2,0,76,57,316
79682842,1,58,52774,13,4,5,1,0,33,20,30
61881991,2,44,06279,10,3,10,2,31,88,31,207
75599814,2,37,11932,11,3,8,3,0,100,51,130
39249051,1,53,50622,10,3,7,1,0,102,60,187
51341301,1,44,15352,12,4,12,1,0,99,21,100
60936262,2,57,54637,11,4,9,4,175,93,21,213
90729837,1,34,06092,14,7,9,1,65,262,70,148
79542818,2,60,01892,11,3,8,1,0,254,41,283
75948723,2,58,05257,11,4,9,1,0,72,38,252
36875200,1,61,11650,10,3,5,7,0,33,20,30
21326441,1,69,01432,10,3,7,7,0,185,29,91
89868929,2,46,27152,12,5,9,1,0,132,30,127
27928241,2,53,18435,12,5,10,1,55,231,71,324
86867031,1,54,28120,10,3,8,6,0,480,22,211
33395742,2,33,06193,9,2,7,1,0,118,64,93
53271257,2,42,35209,12,3,7,2,109,102,86,111
57554580,2,41,54931,9,2,6,1,0,33,201,211
84487028,2,61,08786,12,5,9,2,0,117,139,333
69098557,2,53,07938,12,5,13,1,53,244,51,315
98704581,2,60,08511,13,5,13,3,59,214,51,248
23385238,2,48,51494,15,7,11,2,89,131,48,204
17250729,2,60,61267,11,3,6,10,0,33,193,203
65672523,2,42,34630,12,4,6,1,0,33,107,117
28006372,2,48,35239,12,5,10,2,53,113,23,190
37392756,2,63,31524,11,3,5,14,0,33,20,30
61044884,2,32,51211,12,4,6,1,0,33,62,72
48361073,2,66,41029,11,4,6,3,0,33,78,88
79183984,2,49,51670,11,4,8,2,0,216,69,211
78008863,2,50,35350,12,5,9,1,0,373,22,158
86576535,1,47,01174,13,6,8,1,67,53,47,191
52932361,2,64,07920,14,7,8,2,0,52,95,132
76548639,1,55,13998,10,3,9,1,23,60,23,253
34617700,2,59,17158,12,3,8,4,0,277,63,125
29445198,1,59,05288,13,4,6,1,107,33,194,204
56591845,1,55,50529,10,3,7,9,0,92,119,157
18079721,2,41,44452,10,3,8,3,43,230,21,82
16077594,2,32,06232,10,3,5,1,23,33,20,30
85613087,2,73,07330,10,3,7,3,0,68,41,196
85210544,2,50,53252,11,4,10,3,0,153,61,226
77426019,1,47,22202,12,5,13,1,49,1646,38,283
76255895,2,46,13522,12,3,7,2,0,381,42,66
26148011,2,43,31501,12,4,8,4,55,33,128,251
46231609,2,26,14517,10,3,7,1,23,320,50,67
45802178,2,38,54903,10,3,8,1,0,97,32,134
70154513,1,30,57542,12,4,6,1,133,33,108,118
45588455,1,64,40135,12,3,6,2,0,33,70,80
20909020,2,49,44643,12,5,6,1,0,33,21,31
15994031,2,43,61487,9,2,5,1,0,33,20,30
61230270,1,34,07331,11,4,6,1,0,33,153,163
64297697,1,57,56109,10,3,7,2,35,53,29,42
14892873,2,54,31521,10,3,7,6,0,33,45,273
95433602,1,42,41913,11,4,13,2,31,595,29,134
29843890,1,44,21525,10,3,8,2,0,142,24,187
78630753,2,41,41909,10,3,7,3,0,98,55,83
97507665,2,73,31770,13,5,7,1,49,110,49,83
39822875,1,44,03658,13,6,9,1,73,405,24,185
58048139,2,61,49255,12,4,8,5,0,181,75,204
79133248,1,55,34630,10,3,6,6,71,33,189,199
34208624,2,33,37626,11,4,8,3,77,244,23,134
41212330,1,51,17128,11,4,9,2,0,187,28,96
76986875,1,37,63085,12,4,9,1,103,56,31,209
86478983,1,60,21039,10,3,7,5,0,115,57,123
69770730,2,52,33022,12,5,6,5,0,33,129,139
98661665,1,57,38894,10,3,11,5,0,291,38,325
10362308,2,40,04018,10,3,13,3,41,3856,22,194
94568015,2,54,12947,10,3,7,2,0,96,218,257
37222798,2,33,35310,10,3,9,2,0,406,30,135
10958130,1,35,13597,10,3,8,1,23,193,21,46
94005886,2,45,16261,12,4,8,1,103,194,44,297
60816231,2,50,07217,12,5,10,2,0,244,42,196
85308500,2,44,39674,10,3,7,3,41,409,36,72
88135414,2,65,35251,11,3,7,4,133,85,45,347
71994134,2,23,15851,11,4,6,1,0,33,23,33
49415302,2,46,34407,11,3,7,1,89,207,29,99
92213571,2,48,15078,11,4,8,2,0,272,173,233
50439665,2,81,27652,10,3,5,6,0,33,20,30
59508965,2,39,39185,10,3,8,1,0,59,21,136
48380141,1,55,17074,12,5,5,2,121,33,20,30
12748422,1,46,35208,12,4,8,2,0,38,59,300
35699216,2,61,14093,13,5,5,1,163,33,20,30
32312909,1,46,51124,15,5,10,2,101,33,59,128
91213105,2,33,06774,10,3,7,9,0,129,68,126
14619131,1,68,21544,10,3,6,4,0,33,46,56
41155418,2,54,50948,14,6,8,3,137,269,159,350
58159764,2,32,47735,9,2,6,1,0,33,119,129
80073287,2,52,22647,10,3,11,2,25,239,21,198
52534143,2,29,14112,11,4,5,3,133,33,20,30
44541673,1,60,48308,9,2,8,1,0,57,182,202
77384710,2,59,07760,11,3,11,2,107,267,71,302
34295953,2,67,38154,10,3,7,1,0,47,84,218
41895186,2,49,21945,13,6,10,2,0,704,49,274
90187249,1,66,02023,10,3,10,5,55,257,51,261
36930616,2,53,06515,11,4,7,3,0,63,38,128
68783131,1,43,21040,9,2,7,1,0,67,100,123
69910160,1,81,22144,10,3,5,19,0,33,20,30
25012084,2,56,36953,10,3,8,6,0,266,28,182
71148491,2,37,17369,9,2,6,1,0,33,65,75
93112390,2,47,01751,11,3,9,1,0,229,55,253
99720995,2,30,06232,10,3,5,2,31,33,20,30
87073373,1,53,03330,10,3,11,7,77,262,84,382
78660124,2,63,08636,12,3,8,3,0,51,70,388
83163983,2,36,48445,12,5,9,1,0,261,43,60
61392454,2,50,31129,14,6,9,1,0,2098,21,235
76596075,1,54,05388,10,3,8,2,0,227,26,55
35091563,2,38,22726,10,3,7,3,0,185,23,67
38104928,1,55,16334,11,3,7,3,145,324,186,238
80635755,2,44,13987,10,3,8,8,0,89,25,201
76293915,1,78,11106,12,4,5,4,0,33,20,30
35409432,2,49,01340,11,3,9,5,0,155,34,275
73622243,2,66,07347,11,4,8,7,0,144,116,164
88351531,2,32,16410,16,5,9,1,0,212,28,129
93511596,2,51,29149,10,3,8,4,0,226,137,166
97074798,2,49,06771,12,4,11,2,67,271,84,293
70897186,1,44,07646,9,2,8,1,0,33,23,186
99981966,1,63,47256,11,3,7,2,113,142,158,252
59177577,1,48,14995,10,3,6,1,0,33,22,32
37721165,2,59,58458,10,3,9,4,0,220,23,195
80978577,2,53,15240,10,3,6,2,0,33,31,41
15410132,1,45,15815,11,3,9,5,0,157,144,199
43265249,1,38,10401,9,2,5,1,0,33,20,30
46290571,2,46,55300,10,3,7,2,0,33,28,117
40248799,2,48,02717,12,4,6,1,133,33,260,270
62892535,2,51,44953,13,6,8,2,77,89,77,157
99480981,2,53,05519,10,3,9,7,0,140,76,283
68369159,2,32,06236,9,2,7,1,0,33,22,48
55016791,1,37,27173,11,4,5,1,67,33,20,30
97700313,2,44,39367,10,3,8,1,0,301,54,250
33445775,1,73,46539,10,3,5,1,23,33,20,30
38903205,2,46,07327,12,4,5,3,0,33,20,30
45306742,1,45,05259,15,8,7,3,0,33,58,91
15201574,2,40,27388,10,3,5,1,0,33,20,30
83342461,1,37,14709,10,3,9,3,0,207,48,102
48004824,2,41,06151,10,3,7,1,0,129,90,207
91447629,2,66,41834,10,3,7,3,0,556,193,307
70156285,2,38,62222,12,5,7,2,0,172,30,57
96772472,2,59,54576,12,4,8,1,0,33,25,110
22816002,2,56,54505,15,5,7,1,0,119,52,62
27949579,1,51,59471,10,3,6,2,0,33,73,83
43728672,2,56,28157,10,3,5,2,31,33,20,30
44448378,1,33,13992,10,3,6,4,0,33,58,68
27673977,2,61,03188,16,7,11,2,197,283,71,379
63203330,2,56,04534,14,6,7,2,0,33,63,86
18915284,1,50,15352,9,2,8,1,0,385,35,50
35819779,2,79,41973,11,4,6,3,0,33,56,66
68605275,2,65,14538,10,3,7,12,0,131,27,87
27281062,2,39,06173,11,4,9,1,121,293,100,213
93243365,1,43,03460,14,7,8,1,41,166,23,50
48467558,1,47,34868,10,3,7,2,25,130,23,33
78323627,2,69,22739,10,3,8,3,0,41,77,189
70042205,2,57,48113,12,5,6,1,0,33,26,36
45120996,2,61,44204,10,3,6,2,0,33,251,261
60351732,2,41,10114,12,5,9,1,0,384,22,186
18106649,2,54,30130,9,2,7,1,0,415,148,246
59824617,1,60,05100,10,3,5,9,101,33,20,30
61497749,2,58,56468,14,3,6,1,151,33,46,56
35186447,2,66,16022,11,4,11,2,0,179,34,278
89820156,2,48,04529,11,4,7,4,59,74,116,186
26740264,2,41,51605,17,9,13,1,79,158,56,194
87274623,2,41,28510,10,3,9,5,0,85,32,135
12722310,2,64,16978,11,4,9,3,43,82,89,173
73234028,1,81,32757,10,3,5,6,0,33,20,30
14147838,1,52,51721,13,5,7,1,0,33,60,73
24988035,2,69,04376,10,3,6,3,0,33,105,115
12276015,1,33,39281,12,4,8,1,0,152,32,133
99157256,2,40,36325,10,3,8,3,0,111,81,188
22965707,2,51,54027,12,3,8,3,0,297,82,309
22134452,1,39,34692,17,7,9,1,0,136,71,253
74009758,1,48,10874,12,4,8,2,0,184,136,268
86415346,1,48,63172,11,4,8,2,0,229,101,303
42524106,1,58,17369,10,3,5,10,0,33,20,30
41957423,2,43,11813,11,4,12,4,0,83,27,207
13680137,1,60,44902,11,4,8,2,0,112,59,243
24365710,2,45,16542,10,3,7,8,89,158,41,134
80220171,1,25,05849,10,3,6,4,53,33,24,34
26805000,2,49,38861,13,3,8,2,0,100,36,138
54458199,2,31,14054,13,5,9,1,85,194,34,103
24049697,2,58,37738,11,4,10,2,0,162,21,278
59317923,2,40,62247,11,3,6,3,0,33,114,124
89541500,2,48,15036,10,3,10,2,0,108,21,52
97469451,1,50,52539,14,6,8,2,0,173,93,237
60476233,1,55,31484,10,3,6,5,0,33,70,80
17676442,2,33,26464,10,3,6,1,0,33,21,31
67741977,2,74,26203,16,4,8,2,0,90,52,177
13308466,2,55,16444,10,3,7,2,0,39,209,246
20912266,1,41,28413,10,3,9,3,43,302,21,97
52744047,2,59,38086,10,3,11,5,0,290,23,182
85747060,1,39,13618,10,3,8,2,25,277,36,201
73338288,1,47,57644,9,2,5,1,0,33,20,30
19385609,2,34,27394,11,4,6,2,35,33,32,42
87732981,2,56,59540,11,3,6,6,0,33,57,67
57018311,2,45,04376,18,10,11,1,139,239,27,215
19401276,2,33,51744,11,3,7,1,43,77,23,78
36999870,1,47,54949,9,2,8,1,0,144,53,206
92719826,2,43,32740,11,4,6,3,73,33,72,82
45956046,2,68,07347,12,3,6,1,0,33,190,200
24560805,2,74,01387,10,3,6,11,119,33,109,119
14772469,2,58,42918,10,3,6,6,73,33,38,48
62738543,2,46,05398,13,4,10,2,0,237,35,157
82627400,2,48,13625,10,3,9,2,29,152,47,220
92458533,2,41,14072,12,4,10,3,71,109,23,209
36969676,2,52,36411,9,2,5,1,0,33,20,30
24200680,2,51,14066,10,3,10,2,0,249,22,287
24914608,2,51,38489,9,2,8,1,0,105,56,226
11295188,1,38,16039,9,2,6,1,0,33,24,34
69303845,1,55,13837,11,4,7,2,0,33,174,268
30781363,2,54,42201,14,4,8,2,127,83,75,105
54879847,1,51,21930,17,8,8,1,0,146,84,226
67512953,1,56,42637,10,3,7,4,0,112,107,221
34476824,2,31,37726,12,5,7,1,0,195,76,97
52775777,1,32,54140,10,3,10,5,0,139,32,105
40652238,2,45,37705,10,3,11,1,0,367,26,204
57289412,1,85,12947,10,3,5,3,0,33,20,30
33670296,2,35,04534,13,6,6,3,0,33,77,87
98556225,2,55,13148,9,2,10,1,0,340,28,103
20575890,1,56,07995,12,5,9,2,73,189,39,320
40870058,1,36,14072,12,5,10,1,0,56,44,86
81729971,2,49,32928,13,3,7,1,0,149,32,76
85812660,1,31,35240,11,4,7,2,0,153,26,92
87446518,1,57,54391,16,7,9,1,0,152,53,240
88136048,2,46,31198,12,5,9,3,0,61,57,88
30452457,2,25,05408,9,2,6,1,0,33,43,53
43854564,1,61,38817,11,4,6,1,0,33,97,107
91316235,1,32,10845,10,3,9,4,49,234,22,115
13660414,2,50,31107,10,3,11,6,0,66,33,164
93930733,1,56,33146,10,3,10,6,0,512,32,199
95510767,1,68,38121,9,2,5,1,0,33,20,30
62167670,2,56,48775,10,3,7,4,53,62,78,108
21455472,1,48,04526,12,5,9,2,0,98,67,292
82747968,1,29,16227,11,4,7,1,35,182,48,90
28790849,1,83,16875,10,3,6,2,25,33,132,142
37304991,1,52,18527,15,5,7,2,0,157,112,137
83274311,2,36,18421,12,5,7,1,0,128,41,139
10729604,1,28,51357,13,5,5,1,133,33,20,30
84617400,1,42,31154,10,3,6,2,25,33,27,37
25176679,2,31,47213,14,7,10,2,73,439,27,78
50066975,1,30,28397,10,3,5,3,41,33,20,30
15914948,2,56,15588,12,5,12,1,67,460,26,241
70424346,1,54,01604,10,3,6,12,133,33,368,378
98212110,1,53,05242,12,3,6,5,0,33,212,222
29572191,1,77,15865,10,3,5,6,0,33,20,30
18654536,1,52,16483,15,7,9,1,35,114,79,222
47620126,1,50,21994,12,5,10,2,0,131,24,82
88280505,2,59,18614,10,3,5,2,0,33,20,30
21106609,1,64,05242,10,3,5,3,0,33,20,30
98945305,2,37,03722,13,5,7,3,0,370,58,123
66589137,2,52,03485,10,3,7,11,0,89,83,137
81042103,2,42,25544,11,4,10,2,0,425,24,255
46128454,1,36,13620,11,4,11,6,0,308,21,201
69036898,2,59,21389,12,3,8,5,0,111,102,142
76602735,2,53,11175,10,3,6,3,41,33,41,51
27229052,2,55,14674,12,3,7,2,221,108,23,212
23207018,2,47,39887,12,3,7,1,155,103,23,240
30029653,2,36,12556,13,4,10,1,0,318,62,149
41855349,2,53,17136,11,4,6,4,0,33,74,84
64633703,1,52,37197,10,3,9,6,0,354,92,199
47777107,2,30,13494,10,3,8,1,0,90,23,59
79044355,1,58,16489,10,3,9,5,0,117,34,263
42761160,2,58,12969,10,3,8,5,0,66,171,197
42285920,2,55,51726,10,3,10,7,83,86,43,222
84451861,2,47,06126,10,3,8,10,0,146,61,220
32053347,2,52,47254,14,7,11,2,0,122,52,189
78254842,2,44,01432,12,3,10,1,0,225,63,208
32103186,1,63,08332,10,3,5,2,0,33,20,30
31919937,2,49,13353,16,7,9,1,0,121,28,236
68866158,2,30,30103,11,4,7,1,23,292,22,47
44885100,2,35,14519,12,5,11,2,0,286,24,145
65648243,2,44,06619,12,4,11,1,37,136,69,251
20088732,2,68,36252,11,4,8,2,71,74,69,203
90608399,2,37,62416,10,3,9,3,41,143,22,82
55327205,1,52,31163,9,2,6,1,0,33,150,160
22821029,2,37,04540,12,5,8,2,0,855,69,101
29410048,2,56,13980,11,4,10,1,0,176,24,67
73527649,1,61,15078,9,2,8,1,0,33,23,192
52259763,1,57,42196,10,3,6,3,43,33,261,271
41801053,1,34,12122,10,3,8,3,37,112,37,133
38965431,2,38,13612,11,4,9,2,29,606,34,196
23880612,1,42,06656,14,6,12,1,0,162,37,199
28122785,2,35,31198,11,3,8,1,43,189,44,146
65332545,2,40,22647,11,4,6,2,0,33,73,83
81033731,2,50,51230,12,5,10,1,0,184,45,185
73890257,1,54,11616,11,4,10,3,0,208,21,118
46623853,1,51,22161,11,4,12,1,0,115,21,199
93878614,1,71,15425,10,3,7,3,119,89,59,265
38511797,2,56,13919,20,10,14,1,0,142,78,348
84308911,1,48,29038,14,6,7,1,0,134,39,52
41142177,2,67,63258,10,3,7,1,23,58,104,332
84771969,2,60,39563,12,3,7,2,61,40,63,110
49253767,1,62,11650,11,3,10,2,47,54,40,140
40544184,1,43,21930,11,4,8,4,79,152,106,210
55629275,1,56,16841,10,3,18,5,0,831,38,308
53333414,1,61,11409,17,6,9,1,0,107,30,98
47673742,1,57,55039,10,3,11,4,95,133,32,119
22323410,2,59,28029,10,3,9,4,0,121,135,293
23393679,1,36,05259,12,4,9,1,71,129,83,144
49050798,1,43,41935,10,3,6,16,0,33,110,120
45909303,1,54,21653,11,3,9,1,0,86,71,141
27592033,2,38,37871,15,8,9,2,79,46,41,192
46685453,2,48,25567,13,6,7,1,0,214,26,139
45228152,1,33,08087,11,3,6,2,0,33,25,35
30682184,2,33,03726,12,5,10,1,0,400,57,123
31299149,2,52,51424,10,3,6,11,0,33,55,65
79973487,2,60,11649,15,8,8,1,0,332,59,237
55889391,2,39,14782,9,2,8,1,0,451,71,129
76860858,2,61,52925,10,3,8,3,0,42,57,146
95613740,2,45,06620,11,4,9,1,0,141,55,264
53099883,2,36,06771,13,5,13,2,0,643,54,185
29477689,2,57,21453,12,5,10,2,65,191,82,222
90903503,2,52,31403,13,3,8,2,0,223,43,191
54601740,1,61,31514,9,2,7,1,0,40,32,123
50254215,1,52,13148,9,2,7,1,0,66,69,83
33381529,1,76,08332,10,3,7,1,0,33,30,115
16246871,2,32,14072,10,3,8,1,0,214,24,83
64460912,1,47,17936,14,6,9,2,103,161,106,245
47936394,1,48,22173,9,2,6,1,0,33,116,126
45733117,2,36,12256,11,4,11,2,0,316,31,143
68070120,1,48,10500,12,4,8,1,43,119,66,98
99528204,2,66,39887,11,3,10,2,0,63,40,211
95966519,2,31,44676,9,2,5,1,0,33,20,30
80980753,2,53,63606,14,5,7,1,0,93,72,220
14591025,2,41,04551,13,5,11,3,0,344,44,216
68257943,2,39,06232,10,3,8,3,0,642,46,97
36088389,2,58,05581,11,3,7,1,0,33,57,75
18591699,2,47,04534,11,4,5,2,0,33,20,30
52007785,2,50,06771,9,2,10,1,0,210,29,92
68687559,1,62,17368,10,3,7,4,49,33,33,78
99014335,2,49,46964,15,4,9,1,0,294,21,298
16324852,1,54,34909,10,3,11,7,77,168,53,367
48705538,2,49,12758,12,5,6,2,0,33,315,325
82578645,1,64,11695,15,4,11,1,161,101,21,273
52407542,1,41,07299,12,5,6,1,0,33,108,118
85832630,1,43,05379,14,6,9,1,0,116,61,157
30982079,1,42,07206,19,6,7,1,0,133,52,170
66399790,1,77,63361,12,4,5,2,0,33,20,30
19112000,1,44,14072,14,7,8,2,113,115,132,240
97661205,2,54,13591,11,3,9,1,23,250,87,358
96291712,2,60,03173,11,4,7,3,0,547,125,350
55895418,1,43,59329,11,4,10,2,0,117,59,201
68028654,2,58,41433,11,3,7,1,0,251,53,286
84436722,2,41,41238,12,4,7,3,0,33,21,140
71231818,1,33,31198,12,5,7,2,0,33,55,75
39919201,1,57,39887,11,4,12,3,0,573,43,166
23993723,2,40,38453,10,3,10,13,137,252,22,202
68207713,2,44,25779,10,3,7,2,0,50,110,213
13260594,2,68,50864,12,3,6,2,37,33,23,33
66859998,1,30,14772,10,3,8,3,35,188,63,114
84950509,2,45,37871,10,3,7,3,0,38,119,164
50354292,1,40,26153,11,3,9,3,53,173,59,216
19341872,1,48,37738,9,2,7,1,0,511,22,50
86983507,1,57,31432,10,3,7,9,0,53,90,210
33092876,2,67,17568,10,3,5,8,0,33,20,30
53618405,2,47,15609,12,4,7,1,167,76,48,73
10703148,2,33,13556,9,2,6,1,0,33,135,145
35589456,1,34,13618,10,3,8,2,29,149,28,130
89665345,1,49,22558,11,4,13,1,0,109,21,198
36854818,2,59,04637,14,6,11,1,71,94,21,150
88410200,2,42,31719,10,3,8,2,0,102,62,130
91433668,2,66,33670,11,3,8,1,0,162,176,253
87625787,2,53,07071,20,11,10,1,0,261,56,314
61641107,2,59,31514,11,4,5,3,0,33,20,30
75788941,2,54,49355,12,4,10,1,107,260,93,205
88357139,2,52,31513,14,6,9,1,0,55,43,198
67676005,2,57,36822,11,4,8,1,31,89,62,319
10431688,2,42,03986,11,3,9,6,121,132,79,196
36840620,2,33,42756,11,4,9,3,0,200,59,80
39521729,2,66,01114,13,4,9,1,67,142,40,89
74154351,2,36,15107,10,3,6,1,0,33,37,47
31503410,2,53,32547,10,3,6,2,0,33,29,39
55067492,2,32,49355,16,8,22,1,73,885,24,95
47930525,2,57,04196,10,3,10,5,0,114,39,287
46409805,2,66,16841,10,3,8,6,67,246,28,286
92091220,1,25,62252,9,2,5,1,0,33,20,30
99511393,2,56,27805,12,4,8,2,41,127,135,211
44164576,1,51,54903,11,4,8,1,0,150,56,164
82900901,2,38,33672,10,3,9,2,25,100,43,197
17227019,1,53,07071,11,4,10,1,0,231,138,307
32290567,2,53,07330,11,4,8,4,73,97,45,295
13263482,2,42,39887,11,3,7,3,0,123,139,218
32450681,1,51,28399,10,3,7,4,53,307,155,191
77033873,2,48,32800,11,4,10,1,0,221,23,300
64712872,1,50,32547,10,3,10,4,47,82,23,220
52785326,1,48,21071,12,5,8,2,43,96,153,278
86270397,2,57,28534,11,4,8,2,55,148,106,213
73091115,2,64,07305,12,5,7,1,49,80,114,149
24897692,1,40,07544,10,3,5,13,0,33,20,30
58408073,1,28,47358,9,2,6,1,0,33,34,44
17086809,2,44,12234,14,7,8,1,0,396,53,260
62495466,2,51,35264,10,3,11,10,0,400,30,308
65043080,1,74,11334,11,3,5,5,0,33,20,30
68708517,1,57,16360,10,3,7,3,41,68,57,90
24293101,1,44,04607,10,3,5,10,0,33,20,30
14910507,2,53,52550,19,8,9,1,91,283,28,207
88188074,2,41,41518,11,3,8,1,0,67,21,41
66446822,1,31,53252,10,3,8,3,0,127,42,77
36887545,1,34,59569,10,3,11,1,23,122,21,161
96319538,2,47,50981,9,2,8,1,0,33,30,162
63926946,2,35,14912,11,4,9,1,0,111,30,84
45717493,2,43,44209,11,4,8,2,0,222,26,114
73835250,1,77,53092,10,3,5,3,0,33,20,30
61972719,1,54,22664,10,3,8,1,0,379,21,35
72447521,2,30,37585,12,5,8,4,0,33,57,73
84769601,1,64,13229,10,3,7,3,0,71,61,237
96472804,1,53,48445,10,3,9,2,0,424,90,258
11754000,1,43,30024,15,8,13,1,0,191,22,205
43016861,2,36,18477,9,2,7,1,0,34,74,117
22809436,2,68,11111,9,2,7,1,0,49,67,229
80284621,2,48,25769,10,3,8,11,119,290,86,292
21037110,2,34,03330,10,3,8,3,43,50,52,95
33534515,2,35,13494,11,4,9,3,37,393,22,125
82330032,2,38,21633,10,3,10,1,0,203,33,88
91177430,1,58,31457,11,3,9,5,0,322,64,188
86814878,2,51,21633,11,3,7,5,0,33,72,217
84217362,2,71,54576,10,3,7,1,23,135,77,96
92304652,2,46,10413,11,4,6,6,0,33,251,261
44819445,1,46,16658,15,5,8,1,0,233,62,229
37124663,2,58,38186,10,3,6,1,0,33,33,43
17085318,1,69,24031,13,5,7,1,0,468,93,199
25863257,2,51,17391,10,3,8,1,0,137,61,257
19337581,1,45,15359,11,3,8,2,0,100,49,68
45641685,2,41,22003,11,4,8,1,23,339,25,77
62800822,1,45,15359,10,3,8,7,77,86,99,136
50207596,2,40,57971,11,3,8,1,0,57,21,141
46536700,2,64,12967,12,5,11,1,0,182,48,326
59599383,1,50,13591,14,3,10,9,0,192,47,237
68144815,2,32,13600,11,4,9,1,29,155,50,96
33236163,2,51,46023,10,3,8,2,0,289,154,238
17398616,2,50,61206,11,4,8,4,0,254,51,355
28504773,2,36,08501,10,3,8,1,0,37,24,101
79217835,1,47,06025,10,3,8,4,0,416,105,257
93986050,1,35,14057,10,3,9,1,0,234,24,204
17279036,1,29,15378,10,3,6,3,0,33,55,65
15904109,1,32,46754,10,3,6,3,37,33,109,119
30526378,1,36,31181,10,3,8,2,0,120,104,157
96939896,1,58,42123,10,3,9,6,0,86,36,223
73666838,2,43,59688,11,4,7,3,0,43,153,214
42661907,2,63,59529,13,4,10,2,0,108,85,207
60002540,2,79,50514,10,3,5,7,0,33,20,30
36778598,2,55,57967,12,4,6,5,0,33,209,219
47241922,1,50,11445,15,6,9,2,0,262,73,139
10587512,2,69,42675,11,4,8,1,0,89,46,71
65693150,2,55,44044,10,3,9,2,0,412,32,163
83744521,2,59,02594,12,4,8,1,0,57,78,259
27995544,1,54,05667,10,3,6,1,23,33,63,73
72724038,2,33,06764,9,2,6,1,0,33,85,95
25403921,2,64,17550,12,5,5,2,83,33,20,30
89553865,1,36,14728,9,2,11,1,0,211,108,195
23708655,2,60,21954,9,2,5,1,0,33,20,30
85432360,2,44,01306,10,3,8,2,0,60,233,249
22592473,2,54,24272,10,3,7,2,0,134,51,124
92755452,1,62,11631,12,5,9,2,61,213,30,148
48932825,1,38,17061,12,5,12,1,0,379,29,112
60045834,1,46,12222,10,3,6,7,77,33,43,53
97895837,2,56,10385,10,3,7,6,71,107,74,304
20812535,2,51,17936,13,4,7,1,0,75,230,251
77848201,2,54,57147,14,5,8,4,0,182,93,190
56780462,1,47,21972,11,4,9,3,0,94,44,194
83918881,2,55,10447,10,3,10,7,79,78,46,247
98516451,1,34,08379,11,4,11,2,49,596,21,200
20828224,2,30,38856,13,6,6,1,0,33,79,89
42242138,2,43,18134,15,6,8,1,0,142,30,89
12126754,2,38,15472,11,3,9,1,0,470,56,126
13334906,1,51,44220,9,2,6,1,0,33,23,33
69814347,2,46,03460,13,4,11,2,167,137,30,244
74736134,2,46,41087,11,3,7,2,0,140,118,194
58011872,1,34,01762,11,4,8,6,0,227,23,117
76784779,2,30,18401,10,3,7,1,0,178,38,63
36574302,2,40,03171,15,5,7,1,0,155,62,110
65572517,2,42,41870,10,3,5,1,0,33,20,30
48503106,2,46,31146,13,3,9,1,67,79,27,167
95130304,1,59,08722,10,3,6,3,0,33,137,147
78164237,2,39,31177,13,6,8,1,113,191,22,207
42312102,1,32,06643,10,3,9,7,77,180,77,130
69175873,1,37,10495,11,4,8,2,0,230,30,197
24563872,1,70,10341,10,3,5,3,0,33,20,30
32482662,2,38,03082,10,3,7,4,53,472,50,115
98059017,2,41,06578,14,7,6,1,79,33,103,113
90556221,2,38,15866,11,3,6,1,0,33,155,165
60898095,2,47,36537,11,4,8,2,0,132,69,191
84388624,1,46,48954,13,5,10,2,0,553,28,228
47579020,2,57,27173,10,3,6,14,151,33,323,333
62572168,1,35,15359,10,3,9,1,0,489,29,85
31731103,2,40,41950,10,3,6,3,0,132,124,134
